POPULATION_COUNTS,1,N,1,ABSTRACT
INTERNATIONAL_TENSIONS,18,N,1,ABSTRACT
GONAD_WEIGHTS,2,N,1,ABSTRACT
GAPE-LIMITED_PREDATOR,1,N,1,ABSTRACT
ARCTIC_LTER,94,N,2,TITLE
WAVEFORM_LENGTH,1,N,1,ABSTRACT
DIGITIZED,10,Y,2,ABSTRACT
NECESSARY_INFORMATION,1,N,1,ABSTRACT
CLIMATE_SURFACES,10,N,1,ABSTRACT
SELMA,1,Y,1,TITLE
WIRE_FENCING,1,N,1,ABSTRACT
SURVIOURSHIP,1,N,1,KEYWORD
THREE-YEAR_STUDY,5,N,1,ABSTRACT
ACRIDIDAE,2,Y,1,ABSTRACT
TPA_NATURE,1,N,1,ABSTRACT
ASSEMBLED,18,Y,2,ABSTRACT
GCE-LTER_HYDROGRAPHIC_MONITORING_PROGRAM,49,N,1,ABSTRACT
CIRSIUM_CALCAREUM,1,N,1,KEYWORD
FIRST-EVER_COMPREHENSIVE_ASSESSMENT,1,N,1,ABSTRACT
HIGH_FREQUENCY_VARIATIONS,1,N,1,ABSTRACT
ROOT_PRODUCTIVITY,1,N,1,KEYWORD
PARASITIC_WORMS,1,Y,1,ABSTRACT
NISKIN_BOTTLE,24,N,1,ABSTRACT
SPHAERALCEA_COCCINEA_SUBSPECIES,1,N,1,KEYWORD
NUTRIENT_POOLS,1,N,1,KEYWORD
SIZE_TREATMENT,1,N,1,ABSTRACT
SCRUB_PLANT_DICERANDRA_FRUTESCENS,1,N,1,ABSTRACT
SMALL_MIXED_SPECIES_WADING_BIRD_COLONY,1,N,1,ABSTRACT
SANPARKS,103,N,2,KEYWORD
FERTILIZED_PLOT,1,N,1,ABSTRACT
WILDLIFE_HABITAT_RELATIONSHIP,2,N,2,ABSTRACT
FLUCTUATED,1,Y,1,ABSTRACT
WIND_DIRECTION,73,N,3,ABSTRACT
CUMBERLAND_WATERSHED,1,N,1,ABSTRACT
HUBBARD_BROOK,34,N,3,KEYWORD
EVALUATING,7,Y,2,ABSTRACT
KENYA,2,Y,1,KEYWORD
ABOVEGROUND_ORGANIC_MATTER,1,N,1,ABSTRACT
ROCKY_INTERTIDAL,8,N,2,KEYWORD
<_/EM_>,1,N,1,ABSTRACT
LEAF_LITTER/GRASS_THATCH_COVERAGE,1,N,1,ABSTRACT
GROUNDWATER_SYSTEM,1,N,1,ABSTRACT
CO-OPS_WEB,1,N,1,ABSTRACT
SAKAI_USER_'S_AFFILIATION,1,N,1,ABSTRACT
IMPORTANT_LONG-TERM,2,N,1,ABSTRACT
FISHERIES_DATA,2,N,1,ABSTRACT
NORTH_MONTEREY,2,N,1,ABSTRACT
SPARTINA_PATENS-DOMINATED_MARSH,1,N,1,ABSTRACT
MWB_RANGED,1,N,1,ABSTRACT
NEW_SPROUTS,1,N,1,ABSTRACT
LAND,144,Y,3,ABSTRACT
ACORN_WOODPECKERS,7,N,2,ABSTRACT
ALTERING,1,Y,1,ABSTRACT
STAINLESS_STEEL,1,Y,1,ABSTRACT
URINE,1,Y,1,ABSTRACT
SURVEY_DATABASES,1,N,1,ABSTRACT
AQUATIC_INSECT_EMERGENCE_SUBSIDIZES_NEAR-STREAM_TERRESTRIAL_SPIDERS,1,N,1,ABSTRACT
NITROGEN_FIXING_BACTERIA,1,N,1,ABSTRACT
EXPERIMENTAL_SUBPLOTS,1,N,1,ABSTRACT
POST-GROWTH_SEASON,1,N,1,ABSTRACT
LENGHT,1,N,1,ABSTRACT
%_VEGETATION_COVER,4,N,1,ABSTRACT
RICKETTS,1,N,1,ABSTRACT
BIOMASS_COMPARTMENTS,1,N,1,ABSTRACT
LONG-TERM_INTRODUCTION,1,N,1,ABSTRACT
REPLICATE_PITS,1,N,1,TITLE
PREDOMINANTLY_PERENNIALS,1,N,1,ABSTRACT
NOTORYCTEMORPHIA,1,N,1,ABSTRACT
PRECIPITATION_FALLS,1,N,1,ABSTRACT
DISPERSAL_MODE,1,N,1,ABSTRACT
GAMBOA_FIRES,1,N,1,TITLE
SPEED,7,Y,2,ABSTRACT
ECOLOGICAL_ARCHIVES,1,N,1,ABSTRACT
GENERA_REITHRODONTOMUS,1,N,1,ABSTRACT
FISH-_DFG_SUMMER_TOWNET,1,N,1,TITLE
SCHINDLER,1,N,1,ABSTRACT
PANICUM,19,Y,1,KEYWORD
PLANTING_STOCK,1,N,1,ABSTRACT
OUTLET_LAKES,3,N,1,ABSTRACT
CLIMATE_VARIATION,2,N,1,ABSTRACT
INORGANIC_N,5,N,1,ABSTRACT
PERMANENT_TRANSECTS,6,N,1,ABSTRACT
COMPONENTS,27,Y,2,ABSTRACT
JORDANO,1,N,1,ABSTRACT
LIGHT_MICROSCOPY,1,N,1,ABSTRACT
SEA_LEVEL_EQUIPMENT_-_J,7,N,1,ABSTRACT
ALASKA_RANGE,1,Y,1,KEYWORD
TAXONOMIC_RESEARCH_FOCUSING,1,N,1,ABSTRACT
STUDY_EXAMINED_MARMOT_REPRODUCTIVE_BIOLOGY,1,N,1,ABSTRACT
ADULT_SCULPIN,2,N,1,ABSTRACT
CHEILANTHES_FENDLERI,1,N,1,KEYWORD
SUBURBAN_WATERSHED,2,N,1,ABSTRACT
BELOWGROUND_PLANT_FRACTIONS,1,N,1,ABSTRACT
OLD_FIELD_PERENNIAL_GRASSLANDS,1,N,1,ABSTRACT
DALEA_CANDIDA_VARIETY,1,N,1,KEYWORD
PYRIFERA_BLADES,2,N,1,ABSTRACT
BELOWGROUND,1,Y,1,ABSTRACT
AMBIENTE_Y_ENERGIA,1,N,1,ABSTRACT
PLANT_PROPERTIES,1,N,1,ABSTRACT
HABITATS_OCCUPIED,1,N,1,ABSTRACT
AGGREGATED_DISTRIBUTION,1,N,1,ABSTRACT
SURVIVAL_ANALYSIS,1,N,1,ABSTRACT
GIRAFFIDAE,1,Y,1,ABSTRACT
ATMOSPHERE,132,Y,2,ABSTRACT
VARIABLE_GAPE-LIMITED_PREDATION_RISK,1,N,1,ABSTRACT
NOVELTY,1,Y,1,ABSTRACT
OLIGOPHYLLA,1,N,1,KEYWORD
STUDY_PLAN,7,N,1,ABSTRACT
OCEAN_'S_ROLE,1,N,1,ABSTRACT
PREDATOR-EXPOSURE_TREATMENTS,1,N,1,ABSTRACT
COCKERELL,1,N,1,TITLE
SNOW_GRAIN_TYPE,1,N,1,KEYWORD
FOREST_HABITATS,1,N,1,ABSTRACT
LIVE,4,Y,1,ABSTRACT
YAMASHOTA_PROJECT,1,N,1,ABSTRACT
FINAL_COLLECTION,1,N,1,ABSTRACT
SOAR_DRAMATICALLY,1,N,1,ABSTRACT
NUTRIENT_DYNAMICS,28,N,2,KEYWORD
SANDY_SUBSTRATE,1,N,1,ABSTRACT
INTERCOLONIAL_MOVEMENT,1,N,1,ABSTRACT
RE-LOCATED,1,N,1,ABSTRACT
ABOVE_GROUND,1,N,1,KEYWORD
TUNDRA_SOIL,1,Y,1,ABSTRACT
DECOMPOSING_LITTER,1,N,1,ABSTRACT
EASTERN_BOUNDARY_DELINEATED,1,N,1,ABSTRACT
INCLUDES_MAMMALS,1,N,1,ABSTRACT
RANGE_ANNUAL_REPORT,1,N,1,TITLE
COUNTY-LEVEL_NPP,1,N,1,ABSTRACT
VARVED,1,N,1,ABSTRACT
REPTILES,27,Y,3,ABSTRACT
PALEOECOLOGICAL_POLLEN_DATA,1,N,1,TITLE
SUPPLYING,2,Y,1,ABSTRACT
OLIGOCHAETA,1,Y,1,TITLE
IMPLEMENTING_WEB-BASED_TECHNOLOGIES,1,N,1,ABSTRACT
WESTERN_SIERRA,1,N,1,ABSTRACT
CALIFORNICUS_EXHIBIT,1,N,1,ABSTRACT
TAB-DELIMITED_ASCII_FORMAT,2,N,1,ABSTRACT
REAL-TIME,2,Y,1,KEYWORD
VARIOUS_NUTRIENTS,30,N,1,TITLE
REDUNDANCY,1,Y,1,ABSTRACT
DRY_DEPOSITION,6,N,2,KEYWORD
PLOT_'S,2,N,1,ABSTRACT
INITIATION,2,Y,1,ABSTRACT
UNPREDICTABLE_FORAGING,1,N,1,ABSTRACT
AMPHIBIA,3,Y,1,KEYWORD
PRIMARY_DATA_TABLES,1,N,1,ABSTRACT
CHLORIDES,2,Y,1,KEYWORD
GROUND_FROST_FREQUENCY,1,N,1,TITLE
KBS_LTER_METEOROLOGICAL_STATION,1,N,1,TITLE
SIX_UNDERGRADUATE_FIELD,2,N,1,ABSTRACT
ESTIMATE_WOODY_BIOMASS,1,N,1,ABSTRACT
LOWEST_NPP,1,N,1,ABSTRACT
OKSRUKUYIK_RIVER,1,N,1,ABSTRACT
SALMON_CREEK_DRAINAGE,1,N,2,ABSTRACT
GROUND-TRUTH,1,N,1,ABSTRACT
KODAK_DIGITAL_CAMERA,1,N,1,ABSTRACT
CLOSE_COLLABORATORS,1,N,1,ABSTRACT
PHOSPHATE_AVAILABILITY,1,N,1,ABSTRACT
STEELHEAD_MEASUREMENTS,1,N,1,TITLE
HAMPERED,2,Y,1,ABSTRACT
FEMALE_NUTTALL_WOODPECKERS,1,N,2,ABSTRACT
TOTAL_WATERSHED,1,N,1,ABSTRACT
ORTHOCLADIUS,19,N,2,KEYWORD
FACTOR,12,Y,1,ABSTRACT
NON-MARINE,3,N,1,ABSTRACT
PRISM_SAMPLING,1,N,1,ABSTRACT
TREE_MORTALITY,3,N,2,KEYWORD
CO-FOUNDRESSES,1,N,1,ABSTRACT
GENERAL_SITE_DATA,1,N,1,TITLE
BRASSICA_NIGRA,1,Y,3,ABSTRACT
ACCOUNTING,1,Y,1,ABSTRACT
TANK_CERRO,1,N,1,KEYWORD
FRUIT_SET,1,N,1,ABSTRACT
CONTAINS_GLOBAL_STRATIGRAPHIC,1,N,1,ABSTRACT
BASIS,24,Y,1,ABSTRACT
LARGE-SCALE_FIELD-BASED_CORRELATIONS,1,N,1,ABSTRACT
OCCURRENCE_LIST,1,N,1,ABSTRACT
SOIL_PHOSPHORUS_FRACTIONATION,1,N,1,TITLE
COLONY-WIDE_DECREASES,1,N,1,ABSTRACT
BOTTOM_SUBSTRATE,3,N,1,ABSTRACT
QUANTITATIVE_CONTEXT,1,N,1,ABSTRACT
INMAN,2,N,1,ABSTRACT
FECES,2,Y,1,ABSTRACT
CYPERACEAE,2,Y,1,ABSTRACT
SITE_MORPHOLOGY,1,N,1,ABSTRACT
GELDERLAND_PROVINCE,1,N,1,ABSTRACT
PHORADENDRON_JUNIPERINUM,1,N,1,KEYWORD
TDN,124,N,3,ABSTRACT
WIDTHS,2,Y,1,ABSTRACT
ABOVEGROUND_BIOMASS_RESPONSE,1,N,1,TITLE
TDS,1,N,1,KEYWORD
TDR,12,N,3,ABSTRACT
HISTORIC_MAPS,26,N,1,ABSTRACT
TDP,80,N,3,ABSTRACT
AIR_POLLUTION,15,Y,2,KEYWORD
ADJUSTING_OCULAR,2,N,1,ABSTRACT
KEYWORDS:,2,N,1,ABSTRACT
OFFSPRING_GENERATION,2,N,1,ABSTRACT
REPOSITORY,1,Y,1,ABSTRACT
SUDDEN_OAK_DEATH,1,N,1,ABSTRACT
SBCLTER_'S_KELP_REMOVAL_EXPERIMENT,2,N,1,ABSTRACT
GRADUATE_FIELD_CLASS,1,N,1,ABSTRACT
WELL-DOCUMENTED_STUDY,1,N,1,ABSTRACT
SANAK,1,N,3,ABSTRACT
BIOLOGICAL_INFORMATION_INFRASTRUCTURE,1,N,1,ABSTRACT
MAN-MADE_HABITATS,1,N,1,ABSTRACT
UNIT_EFFORT,2,N,1,ABSTRACT
TRIENTALIS_BOREALIS,2,N,1,KEYWORD
RECRUITMENT,85,Y,3,KEYWORD
HOSPITALS,1,Y,2,ABSTRACT
POLANISIA_DODECANDRA_SUBSPECIES,1,N,1,KEYWORD
INCLUDES_ANALYSIS,1,N,1,ABSTRACT
ESCHERICHIA_COLI,2,Y,2,ABSTRACT
WITHIN-SITE,1,N,1,ABSTRACT
SALAZAR,1,N,1,ABSTRACT
DAILY_INSERTED,1,N,1,ABSTRACT
CYPERUS_FENDLERIANUS,1,N,1,KEYWORD
PAN_WATER_TEMPERATURE_DATA,7,N,1,TITLE
SEVILLETA_LTER_BURN_NPP_STUDY_SITES,1,N,1,TITLE
MDPROPERTYVIEW,16,N,1,ABSTRACT
RURAL_FORESTS,32,N,1,ABSTRACT
PARASITE-HOST,1,N,1,KEYWORD
CHANNEL_GEOMETRY,1,N,1,ABSTRACT
BY-CATCH,1,Y,1,ABSTRACT
ORDER-FAMILY-GENUS-SPECIES-AND,1,N,1,ABSTRACT
EBM,1,N,1,ABSTRACT
GUATEMALA,4,Y,3,ABSTRACT
GLOBAL_CLIMATE,330,N,2,KEYWORD
POUYAT,33,N,1,ABSTRACT
INDIVIDUAL_PHYSIOLOGY,1,N,1,ABSTRACT
PRECEDING_INFO,1,N,1,ABSTRACT
DIVERSITY_DATABASE_WEBSITE,2,N,1,ABSTRACT
PERCENTAGE_BARE-GROUND,1,N,1,ABSTRACT
STATION_ELEVATION,1,N,1,ABSTRACT
HOMOPTERA_SPECIES_ABUNDANCE,1,N,1,TITLE
DOMINANT_SPECIES,19,N,3,ABSTRACT
ELEMENTAL_CARBON,1,N,1,ABSTRACT
TERMINALIA_SERICEA,2,N,1,ABSTRACT
PLANT_SPECIES_DIVERSITY_STUDY,16,N,1,ABSTRACT
CSUF,1,N,1,ABSTRACT
SHELTERWOOD,1,N,1,ABSTRACT
AMALANCHIER_ARBOREA,9,N,1,ABSTRACT
TIME_SERIES_MONITORING_DATA,1,N,1,ABSTRACT
ANTRODIAETUS_UNICOLOR_SPECIES,1,N,1,TITLE
SPECIES_RESPROUTS,1,N,1,ABSTRACT
SECTIONS,10,Y,1,ABSTRACT
CORNWALL_WILDLIFE_TRUST_MARINE_STRANDINGS_NETWORK_DATABASE,1,N,1,TITLE
REQUEST,1,Y,1,ABSTRACT
MOTH_SPECIES,1,N,1,ABSTRACT
NEW_PLUTOON_BOAT,1,N,1,ABSTRACT
EXTRACTED_SOIL_PROTEIN_CONTENT,1,N,1,TITLE
LOW_FISH_DENSITY,1,N,1,ABSTRACT
DISAPPEARANCE,1,Y,1,ABSTRACT
CAVITY_UTILIZATION,2,N,1,KEYWORD
SUBDOMINANT_SPECIES,1,N,1,ABSTRACT
APPROXIMATE_LOCATION,2,N,1,ABSTRACT
HISTORICAL_SLIDES,1,N,1,ABSTRACT
LINUM_PUBERULUM,1,N,1,KEYWORD
ADANSONIA_DIGITATA_DISTRIBUTIONS,1,N,1,TITLE
BROODS,2,Y,1,ABSTRACT
AURELIA_DATA,1,N,1,ABSTRACT
SIMPLE_ELECTRICAL_DEVICE,3,N,1,ABSTRACT
RADIATIVE,125,N,1,ABSTRACT
MARITIME_CHAPARRAL,3,N,1,ABSTRACT
SPECIES_IDENTITY,1,N,1,ABSTRACT
DAGG,1,N,1,ABSTRACT
ACTIVE_TRANSPORT,1,Y,1,ABSTRACT
UNDERSTORY,6,N,1,ABSTRACT
PROTEIN_QUALITY,1,N,1,ABSTRACT
WAY_CLIMATE,83,N,1,ABSTRACT
PRODUCTION,27,Y,3,ABSTRACT
CHAMBERS_INCREASE_SUMMER_AIR,2,N,1,ABSTRACT
NATURAL_DRAINAGE_NETWORK,5,N,2,ABSTRACT
PHOTOGRAPHED_DEPREDATING,1,N,1,ABSTRACT
INDIVIDUAL_PLANT_RECORD,2,N,1,ABSTRACT
P_MAURITIANUS,1,N,1,ABSTRACT
TOPICS,3,Y,1,ABSTRACT
YADON_ORCHID_FIELD_DATA,1,N,1,TITLE
FIR_TRESS/HA_GREATER-THAN,1,N,1,ABSTRACT
IMPORTANT_FOOD,1,N,1,ABSTRACT
DISSERTATIONS,1,Y,1,ABSTRACT
TOXICITY_DATA,1,N,1,ABSTRACT
TAXONOMIC_SYSTEM,1,N,1,ABSTRACT
SIZE,103,Y,3,ABSTRACT
BEACH_WRACK_PRESENCE,1,N,1,ABSTRACT
DIAMOND,1,Y,1,ABSTRACT
MELAMPUS,29,N,1,KEYWORD
COMPETITION_EXPERIMENT,17,N,1,TITLE
FITNESS_OPTIMIZING_STRATEGIES,1,N,1,ABSTRACT
SNOWFENCE_EXPERIMENT_SNOW,1,N,1,TITLE
SUMMER_EXCLUSION_TREATMENT,1,N,1,ABSTRACT
CROP_HARVEST_INDICES,1,N,1,ABSTRACT
NATURAL_ALTERATIONS,2,N,1,ABSTRACT
SF_BAY_DATASET,1,N,1,ABSTRACT
BOUTELOUA_ERIOPODA,10,Y,1,KEYWORD
NUTNET_STUDY_SITE,1,N,1,ABSTRACT
CRAYFISHES,3,Y,2,ABSTRACT
SAGITTARIA_CUNEATA,1,N,1,KEYWORD
LODGEPOLE_PINE,5,Y,3,ABSTRACT
GRAPHIC_#,5,N,1,ABSTRACT
ODONATA,1,Y,1,KEYWORD
SAGEHEN,19,N,3,KEYWORD
CONTINENTAL_DISTRIBUTIONS,1,N,1,ABSTRACT
NALC,4,N,3,KEYWORD
MEMBER,3,Y,1,ABSTRACT
EXPERIMENTAL_UNIT,1,N,1,ABSTRACT
DEW_POINT_MEASUREMENTS,2,N,1,TITLE
ARRAY,4,Y,1,ABSTRACT
CHIPPS,1,N,1,ABSTRACT
SURVIORSHIP,1,N,1,KEYWORD
SMALL_MAMMAL_EXCLOSURE_STUDY_ANT_NEST_DATA,1,N,1,TITLE
UPPER_CANOPY_LEAF,1,N,1,ABSTRACT
SCIENTIFIC_CLASSIFICATION,1,N,1,ABSTRACT
SAMPLE_CONTAINING,1,N,1,ABSTRACT
CHIPMUNKS,4,Y,2,ABSTRACT
